election,state,county,precinct,jurisdiction,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP IN THE GENERAL ASSEMBLY  75TH DIST,MIKE ARMANINI,REP,MAIL-IN,162,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 1ST,ELK COUNTY,REP IN THE GENERAL ASSEMBLY  75TH DIST,MIKE ARMANINI,REP,TOTAL,749,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,ELECTION DAY,107,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,PROVISIONAL,0,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,MAIL-IN,74,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,TOTAL,181,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,ELECTION DAY,356,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,PROVISIONAL,1,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,MAIL-IN,73,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,TOTAL,430,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
2024 GENERAL,PENNSYLVANIA,ELK COUNTY,ST MARYS 2ND,ELK COUNTY,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,ELECTION DAY,3,0,OFFICIAL RESULTS,https://www.co.elk.pa.us/images/Elections/GeneralPSummary2024.pdf,GeneralPSummary2024.pdf,11/19/2024    09:48 AM 
